species,length,weight,w_l_ratio,species_Encoded,lengthNorm,weightNorm,cluster
Anabas testudineus,10.42,3.38,0.32,0,0.2092783505154639,0.505703422053232,1
Anabas testudineus,7.76,3.22,0.42,0,0.07216494845360821,0.4448669201520915,1
Anabas testudineus,7.35,3.1,0.42,0,0.05103092783505153,0.3992395437262358,1
Anabas testudineus,8.42,3.27,0.39,0,0.10618556701030923,0.4638783269961978,1
Anabas testudineus,9.43,3.33,0.35,0,0.1582474226804123,0.48669201520912553,1
Anabas testudineus,9.63,3.27,0.34,0,0.16855670103092785,0.4638783269961978,1
Anabas testudineus,8.46,3.28,0.39,0,0.10824742268041238,0.467680608365019,1
Anabas testudineus,6.72,3.14,0.47,0,0.018556701030927825,0.4144486692015211,1
Anabas testudineus,7.06,3.28,0.46,0,0.03608247422680411,0.467680608365019,1
Anabas testudineus,8.82,3.25,0.37,0,0.1268041237113402,0.45627376425855515,1
Anabas testudineus,10.22,3.45,0.34,0,0.19896907216494847,0.5323193916349812,1
Anabas testudineus,9.39,3.38,0.36,0,0.15618556701030928,0.505703422053232,1
Anabas testudineus,9.5,3.36,0.35,0,0.16185567010309276,0.4980988593155894,1
Anabas testudineus,9.87,3.35,0.34,0,0.18092783505154636,0.4942965779467682,1
Anabas testudineus,7.17,3.39,0.47,0,0.04175257731958759,0.5095057034220535,1
Anabas testudineus,7.64,3.38,0.44,0,0.06597938144329896,0.505703422053232,1
Anabas testudineus,10.35,3.44,0.33,0,0.2056701030927835,0.5285171102661598,1
Anabas testudineus,8.22,3.22,0.39,0,0.0958762886597938,0.4448669201520915,1
Anabas testudineus,6.55,3.27,0.5,0,0.009793814432989656,0.4638783269961978,1
Anabas testudineus,7.01,3.24,0.46,0,0.03350515463917525,0.45247148288973393,1
Anabas testudineus,10.16,3.38,0.33,0,0.19587628865979384,0.505703422053232,1
Anabas testudineus,6.37,3.25,0.51,0,0.0005154639175257714,0.45627376425855515,1
Anabas testudineus,7.15,3.2,0.45,0,0.040721649484536104,0.43726235741444885,1
Anabas testudineus,9.85,3.25,0.33,0,0.17989690721649482,0.45627376425855515,1
Anabas testudineus,7.32,3.28,0.45,0,0.04948453608247422,0.467680608365019,1
Anabas testudineus,8.47,3.44,0.41,0,0.10876288659793815,0.5285171102661598,1
Anabas testudineus,9.26,3.34,0.36,0,0.1494845360824742,0.49049429657794674,1
Anabas testudineus,8.59,3.18,0.37,0,0.1149484536082474,0.4296577946768062,1
Anabas testudineus,7.76,3.24,0.42,0,0.07216494845360821,0.45247148288973393,1
Anabas testudineus,7.8,3.34,0.43,0,0.0742268041237113,0.49049429657794674,1
Anabas testudineus,6.88,3.34,0.48,0,0.026804123711340166,0.49049429657794674,1
Anabas testudineus,7.52,3.09,0.41,0,0.059793814432989645,0.3954372623574144,1
Anabas testudineus,7.35,3.22,0.44,0,0.05103092783505153,0.4448669201520915,1
Anabas testudineus,10.39,3.27,0.31,0,0.20773195876288658,0.4638783269961978,1
Anabas testudineus,6.86,3.15,0.46,0,0.02577319587628868,0.41825095057034234,1
Anabas testudineus,7.23,3.16,0.44,0,0.044845360824742275,0.42205323193916355,1
Anabas testudineus,8.1,3.27,0.4,0,0.0896907216494845,0.4638783269961978,1
Anabas testudineus,9.1,3.3,0.36,0,0.1412371134020618,0.47528517110266166,1
Anabas testudineus,8.57,3.36,0.39,0,0.11391752577319586,0.4980988593155894,1
Anabas testudineus,7.17,3.16,0.44,0,0.04175257731958759,0.42205323193916355,1
Anabas testudineus,7.73,3.17,0.41,0,0.07061855670103095,0.42585551330798477,1
Anabas testudineus,8.57,3.16,0.37,0,0.11391752577319586,0.42205323193916355,1
Anabas testudineus,8.11,3.06,0.38,0,0.09020618556701027,0.38403041825095074,1
Anabas testudineus,7.97,3.24,0.41,0,0.08298969072164947,0.45247148288973393,1
Anabas testudineus,8.26,3.26,0.39,0,0.09793814432989689,0.46007604562737636,1
Anabas testudineus,7.7,3.34,0.43,0,0.06907216494845358,0.49049429657794674,1
Anabas testudineus,8.4,3.27,0.39,0,0.10515463917525775,0.4638783269961978,1
Anabas testudineus,7.57,3.16,0.42,0,0.06237113402061856,0.42205323193916355,1
Anabas testudineus,7.0,3.21,0.46,0,0.03298969072164948,0.44106463878327007,1
Anabas testudineus,6.6,3.17,0.48,0,0.012371134020618513,0.42585551330798477,1
Anabas testudineus,9.65,3.21,0.33,0,0.1695876288659794,0.44106463878327007,1
Anabas testudineus,7.98,3.22,0.4,0,0.08350515463917524,0.4448669201520915,1
Anabas testudineus,6.54,3.43,0.52,0,0.009278350515463885,0.5247148288973386,1
Anabas testudineus,8.34,3.12,0.37,0,0.10206185567010306,0.4068441064638785,1
Anabas testudineus,6.43,3.21,0.5,0,0.0036082474226803996,0.44106463878327007,1
Anabas testudineus,10.19,3.32,0.33,0,0.19742268041237104,0.4828897338403043,1
Anabas testudineus,7.53,3.34,0.44,0,0.06030927835051547,0.49049429657794674,1
Anabas testudineus,7.44,3.11,0.42,0,0.05567010309278353,0.40304182509505704,1
Anabas testudineus,9.12,3.42,0.38,0,0.14226804123711334,0.5209125475285171,1
Anabas testudineus,8.24,3.37,0.41,0,0.09690721649484535,0.5019011406844108,1
Anabas testudineus,8.83,3.27,0.37,0,0.12731958762886597,0.4638783269961978,1
Anabas testudineus,9.66,3.51,0.36,0,0.17010309278350516,0.5551330798479087,1
Anabas testudineus,8.11,3.1,0.38,0,0.09020618556701027,0.3992395437262358,1
Anabas testudineus,7.28,3.13,0.43,0,0.04742268041237113,0.4106463878326997,1
Anabas testudineus,7.29,3.36,0.46,0,0.0479381443298969,0.4980988593155894,1
Anabas testudineus,6.67,3.27,0.49,0,0.015979381443298968,0.4638783269961978,1
Anabas testudineus,9.5,3.42,0.36,0,0.16185567010309276,0.5209125475285171,1
Anabas testudineus,10.04,3.41,0.34,0,0.18969072164948447,0.5171102661596959,1
Anabas testudineus,9.31,3.39,0.36,0,0.1520618556701031,0.5095057034220535,1
Anabas testudineus,8.89,3.21,0.36,0,0.1304123711340206,0.44106463878327007,1
Anabas testudineus,7.92,3.38,0.43,0,0.08041237113402061,0.505703422053232,1
Anabas testudineus,10.04,3.51,0.35,0,0.18969072164948447,0.5551330798479087,1
Anabas testudineus,7.21,3.26,0.45,0,0.04381443298969068,0.46007604562737636,1
Anabas testudineus,8.47,3.34,0.39,0,0.10876288659793815,0.49049429657794674,1
Anabas testudineus,7.03,3.34,0.48,0,0.03453608247422679,0.49049429657794674,1
Anabas testudineus,7.76,3.29,0.42,0,0.07216494845360821,0.47148288973384045,1
Anabas testudineus,7.47,3.34,0.45,0,0.05721649484536079,0.49049429657794674,1
Anabas testudineus,8.19,3.21,0.39,0,0.09432989690721644,0.44106463878327007,1
Anabas testudineus,8.64,3.29,0.38,0,0.11752577319587632,0.47148288973384045,1
Anabas testudineus,7.56,3.31,0.44,0,0.06185567010309273,0.4790874524714831,1
Anabas testudineus,9.64,3.41,0.35,0,0.16907216494845362,0.5171102661596959,1
Anabas testudineus,11.01,3.47,0.31,0,0.23969072164948452,0.5399239543726239,1
Anabas testudineus,10.37,3.45,0.33,0,0.20670103092783493,0.5323193916349812,1
Anabas testudineus,8.81,3.19,0.36,0,0.12628865979381443,0.4334600760456274,1
Anabas testudineus,9.2,3.12,0.34,0,0.1463917525773195,0.4068441064638785,1
Anabas testudineus,6.98,3.43,0.49,0,0.031958762886597936,0.5247148288973386,1
Anabas testudineus,8.89,3.36,0.38,0,0.1304123711340206,0.4980988593155894,1
Anabas testudineus,6.76,3.16,0.47,0,0.02061855670103091,0.42205323193916355,1
Anabas testudineus,9.82,3.17,0.32,0,0.1783505154639175,0.42585551330798477,1
Anabas testudineus,8.47,3.25,0.38,0,0.10876288659793815,0.45627376425855515,1
Anabas testudineus,9.35,3.44,0.37,0,0.15412371134020614,0.5285171102661598,1
Anabas testudineus,7.97,3.28,0.41,0,0.08298969072164947,0.467680608365019,1
Anabas testudineus,7.71,3.34,0.43,0,0.06958762886597936,0.49049429657794674,1
Anabas testudineus,6.74,3.23,0.48,0,0.019587628865979367,0.4486692015209127,1
Anabas testudineus,9.78,3.29,0.34,0,0.17628865979381442,0.47148288973384045,1
Anabas testudineus,7.33,3.39,0.46,0,0.04999999999999999,0.5095057034220535,1
Anabas testudineus,7.55,3.06,0.41,0,0.06134020618556696,0.38403041825095074,1
Anabas testudineus,9.45,3.34,0.35,0,0.15927835051546385,0.49049429657794674,1
Anabas testudineus,7.19,3.15,0.44,0,0.04278350515463919,0.41825095057034234,1
Anabas testudineus,6.81,3.27,0.48,0,0.023195876288659767,0.4638783269961978,1
Anabas testudineus,7.66,3.24,0.42,0,0.0670103092783505,0.45247148288973393,1
Anabas testudineus,8.42,3.18,0.38,0,0.10618556701030923,0.4296577946768062,1
Anabas testudineus,10.52,3.46,0.33,0,0.2144329896907216,0.5361216730038024,1
Anabas testudineus,7.9,3.21,0.41,0,0.07938144329896907,0.44106463878327007,1
Anabas testudineus,7.28,3.08,0.42,0,0.04742268041237113,0.3916349809885932,1
Anabas testudineus,8.98,3.25,0.36,0,0.1350515463917526,0.45627376425855515,1
Anabas testudineus,7.12,3.25,0.46,0,0.039175257731958735,0.45627376425855515,1
Anabas testudineus,7.52,3.29,0.44,0,0.059793814432989645,0.47148288973384045,1
Anabas testudineus,8.47,3.32,0.39,0,0.10876288659793815,0.4828897338403043,1
Anabas testudineus,10.15,3.33,0.33,0,0.19536082474226807,0.48669201520912553,1
Anabas testudineus,6.72,3.19,0.48,0,0.018556701030927825,0.4334600760456274,1
Anabas testudineus,6.65,3.26,0.49,0,0.014948453608247425,0.46007604562737636,1
Anabas testudineus,8.57,3.58,0.42,0,0.11391752577319586,0.5817490494296579,1
Anabas testudineus,7.04,3.09,0.44,0,0.035051546391752564,0.3954372623574144,1
Anabas testudineus,7.57,3.26,0.43,0,0.06237113402061856,0.46007604562737636,1
Anabas testudineus,6.85,3.22,0.47,0,0.025257731958762852,0.4448669201520915,1
Anabas testudineus,9.18,3.14,0.34,0,0.14536082474226802,0.4144486692015211,1
Anabas testudineus,7.7,3.38,0.44,0,0.06907216494845358,0.505703422053232,1
Anabas testudineus,9.95,3.29,0.33,0,0.18505154639175253,0.47148288973384045,1
Anabas testudineus,7.06,3.12,0.44,0,0.03608247422680411,0.4068441064638785,1
Anabas testudineus,6.96,3.25,0.47,0,0.030927835051546393,0.45627376425855515,1
Anabas testudineus,8.74,3.35,0.38,0,0.12268041237113403,0.4942965779467682,1
Anabas testudineus,6.89,3.27,0.48,0,0.027319587628865938,0.4638783269961978,1
Anabas testudineus,6.9,3.18,0.46,0,0.027835051546391765,0.4296577946768062,1
Anabas testudineus,8.5,3.4,0.4,0,0.11030927835051546,0.5133079847908747,1
Anabas testudineus,10.02,3.21,0.32,0,0.18865979381443293,0.44106463878327007,1
Anabas testudineus,9.03,3.17,0.35,0,0.1376288659793814,0.42585551330798477,1
Anabas testudineus,6.91,3.17,0.46,0,0.028350515463917536,0.42585551330798477,1
Anabas testudineus,8.35,3.27,0.39,0,0.10257731958762883,0.4638783269961978,1
Anabas testudineus,8.18,3.25,0.4,0,0.09381443298969067,0.45627376425855515,1
Anabas testudineus,6.98,3.22,0.46,0,0.031958762886597936,0.4448669201520915,1
Anabas testudineus,6.39,3.37,0.53,0,0.0015463917525772586,0.5019011406844108,1
Anabas testudineus,7.34,3.22,0.44,0,0.05051546391752576,0.4448669201520915,1
Anabas testudineus,8.42,3.15,0.37,0,0.10618556701030923,0.41825095057034234,1
Anabas testudineus,7.09,3.18,0.45,0,0.03762886597938142,0.4296577946768062,1
Anabas testudineus,9.65,3.24,0.34,0,0.1695876288659794,0.45247148288973393,1
Anabas testudineus,7.37,3.19,0.43,0,0.052061855670103074,0.4334600760456274,1
Anabas testudineus,9.12,3.08,0.34,0,0.14226804123711334,0.3916349809885932,1
Coilia dussumieri,23.27,2.43,0.1,1,0.8716494845360825,0.14448669201520925,1
Coilia dussumieri,24.15,2.34,0.1,1,0.9170103092783504,0.11026615969581754,1
Coilia dussumieri,25.16,2.87,0.11,1,0.9690721649484535,0.3117870722433461,1
Coilia dussumieri,24.21,2.61,0.11,1,0.9201030927835052,0.21292775665399244,1
Coilia dussumieri,25.0,3.06,0.12,1,0.9608247422680412,0.38403041825095074,1
Coilia dussumieri,22.97,2.55,0.11,1,0.8561855670103091,0.1901140684410646,1
Coilia dussumieri,24.17,2.3,0.1,1,0.9180412371134021,0.09505703422053235,1
Coilia dussumieri,23.81,2.8,0.12,1,0.8994845360824741,0.28517110266159695,1
Coilia dussumieri,24.68,2.42,0.1,1,0.9443298969072165,0.14068441064638793,1
Coilia dussumieri,24.24,2.46,0.1,1,0.9216494845360823,0.15589353612167312,1
Coilia dussumieri,23.78,2.48,0.1,1,0.897938144329897,0.16349809885931565,1
Coilia dussumieri,23.15,2.76,0.12,1,0.865463917525773,0.2699619771863119,1
Coilia dussumieri,23.9,3.01,0.13,1,0.9041237113402061,0.365019011406844,1
Coilia dussumieri,24.96,2.56,0.1,1,0.9587628865979381,0.19391634980988603,1
Coilia dussumieri,25.45,3.23,0.13,1,0.9840206185567011,0.4486692015209127,1
Coilia dussumieri,24.88,2.7,0.11,1,0.9546391752577319,0.24714828897338414,1
Coilia dussumieri,24.44,2.75,0.11,1,0.931958762886598,0.26615969581749066,1
Coilia dussumieri,23.75,3.0,0.13,1,0.8963917525773195,0.3612167300380228,1
Coilia dussumieri,24.09,3.11,0.13,1,0.913917525773196,0.40304182509505704,1
Coilia dussumieri,23.62,2.54,0.11,1,0.8896907216494845,0.18631178707224338,1
Coilia dussumieri,25.08,2.53,0.1,1,0.9649484536082473,0.18250950570342206,1
Coilia dussumieri,24.54,2.66,0.11,1,0.9371134020618557,0.23193916349809907,1
Coilia dussumieri,24.21,2.86,0.12,1,0.9201030927835052,0.3079847908745247,1
Coilia dussumieri,23.62,3.17,0.13,1,0.8896907216494845,0.42585551330798477,1
Coilia dussumieri,24.94,2.89,0.12,1,0.9577319587628867,0.31939163498098877,1
Coilia dussumieri,25.46,2.93,0.12,1,0.9845360824742269,0.33460076045627385,1
Coilia dussumieri,25.19,3.23,0.13,1,0.970618556701031,0.4486692015209127,1
Coilia dussumieri,23.5,2.77,0.12,1,0.8835051546391752,0.2737642585551331,1
Coilia dussumieri,25.08,2.93,0.12,1,0.9649484536082473,0.33460076045627385,1
Coilia dussumieri,23.19,2.88,0.12,1,0.8675257731958763,0.31558935361216733,1
Coilia dussumieri,24.19,2.72,0.11,1,0.9190721649484537,0.2547528517110268,1
Coilia dussumieri,23.93,2.72,0.11,1,0.9056701030927834,0.2547528517110268,1
Coilia dussumieri,24.85,2.34,0.09,1,0.9530927835051548,0.11026615969581754,1
Coilia dussumieri,24.21,2.34,0.1,1,0.9201030927835052,0.11026615969581754,1
Coilia dussumieri,24.67,3.29,0.13,1,0.9438144329896907,0.47148288973384045,1
Coilia dussumieri,25.43,2.24,0.09,1,0.9829896907216495,0.07224334600760474,1
Coilia dussumieri,25.05,2.84,0.11,1,0.9634020618556702,0.30038022813688225,1
Coilia dussumieri,24.89,2.86,0.12,1,0.9551546391752577,0.3079847908745247,1
Coilia dussumieri,25.43,3.13,0.12,1,0.9829896907216495,0.4106463878326997,1
Coilia dussumieri,24.31,2.69,0.11,1,0.9252577319587627,0.2433460076045627,1
Coilia dussumieri,24.78,2.63,0.11,1,0.9494845360824742,0.22053231939163498,1
Coilia dussumieri,24.81,2.78,0.11,1,0.9510309278350515,0.2775665399239543,1
Coilia dussumieri,24.37,2.6,0.11,1,0.9283505154639176,0.20912547528517123,1
Coilia dussumieri,23.5,2.79,0.12,1,0.8835051546391752,0.28136882129277574,1
Coilia dussumieri,23.97,3.03,0.13,1,0.9077319587628865,0.37262357414448666,1
Coilia dussumieri,24.6,3.05,0.12,1,0.9402061855670103,0.3802281368821293,1
Coilia dussumieri,24.59,2.67,0.11,1,0.9396907216494845,0.23574144486692028,1
Coilia dussumieri,25.3,2.8,0.11,1,0.9762886597938145,0.28517110266159695,1
Coilia dussumieri,23.66,3.02,0.13,1,0.8917525773195876,0.36882129277566544,1
Coilia dussumieri,23.64,2.55,0.11,1,0.890721649484536,0.1901140684410646,1
Coilia dussumieri,24.52,2.77,0.11,1,0.9360824742268041,0.2737642585551331,1
Coilia dussumieri,23.66,2.62,0.11,1,0.8917525773195876,0.21673003802281376,1
Coilia dussumieri,24.64,2.76,0.11,1,0.9422680412371134,0.2699619771863119,1
Coilia dussumieri,24.0,2.69,0.11,1,0.909278350515464,0.2433460076045627,1
Coilia dussumieri,23.68,2.63,0.11,1,0.8927835051546391,0.22053231939163498,1
Coilia dussumieri,23.52,2.41,0.1,1,0.8845360824742268,0.1368821292775667,1
Coilia dussumieri,24.6,2.66,0.11,1,0.9402061855670103,0.23193916349809907,1
Coilia dussumieri,24.63,3.08,0.12,1,0.9417525773195876,0.3916349809885932,1
Coilia dussumieri,23.83,2.93,0.12,1,0.9005154639175257,0.33460076045627385,1
Coilia dussumieri,23.56,3.15,0.13,1,0.8865979381443299,0.41825095057034234,1
Coilia dussumieri,24.23,2.72,0.11,1,0.9211340206185568,0.2547528517110268,1
Coilia dussumieri,23.71,2.96,0.12,1,0.8943298969072164,0.3460076045627377,1
Coilia dussumieri,24.25,2.74,0.11,1,0.9221649484536083,0.26235741444866945,1
Coilia dussumieri,25.0,2.76,0.11,1,0.9608247422680412,0.2699619771863119,1
Coilia dussumieri,25.08,2.67,0.11,1,0.9649484536082473,0.23574144486692028,1
Coilia dussumieri,25.19,2.9,0.12,1,0.970618556701031,0.32319391634981,1
Coilia dussumieri,24.75,2.67,0.11,1,0.9479381443298969,0.23574144486692028,1
Coilia dussumieri,23.7,2.93,0.12,1,0.8938144329896907,0.33460076045627385,1
Coilia dussumieri,23.14,2.43,0.1,1,0.8649484536082475,0.14448669201520925,1
Coilia dussumieri,24.33,2.85,0.12,1,0.9262886597938143,0.30418250950570347,1
Coilia dussumieri,24.37,2.51,0.1,1,0.9283505154639176,0.1749049429657794,1
Coilia dussumieri,25.36,2.82,0.11,1,0.9793814432989689,0.2927756653992396,1
Coilia dussumieri,24.44,2.72,0.11,1,0.931958762886598,0.2547528517110268,1
Coilia dussumieri,25.15,2.66,0.11,1,0.9685567010309277,0.23193916349809907,1
Coilia dussumieri,24.74,2.09,0.08,1,0.9474226804123711,0.01520912547528519,1
Coilia dussumieri,24.59,2.49,0.1,1,0.9396907216494845,0.1673003802281371,1
Coilia dussumieri,23.49,2.33,0.1,1,0.8829896907216495,0.10646387832699633,1
Coilia dussumieri,23.33,3.15,0.13,1,0.8747422680412371,0.41825095057034234,1
Coilia dussumieri,23.98,3.16,0.13,1,0.9082474226804125,0.42205323193916355,1
Coilia dussumieri,24.98,2.86,0.11,1,0.9597938144329896,0.3079847908745247,1
Coilia dussumieri,23.42,2.44,0.1,1,0.8793814432989691,0.14828897338403046,1
Coilia dussumieri,23.46,2.87,0.12,1,0.8814432989690721,0.3117870722433461,1
Coilia dussumieri,24.89,2.77,0.11,1,0.9551546391752577,0.2737642585551331,1
Coilia dussumieri,25.16,3.0,0.12,1,0.9690721649484535,0.3612167300380228,1
Coilia dussumieri,24.75,2.93,0.12,1,0.9479381443298969,0.33460076045627385,1
Coilia dussumieri,24.74,2.84,0.11,1,0.9474226804123711,0.30038022813688225,1
Coilia dussumieri,24.54,3.43,0.14,1,0.9371134020618557,0.5247148288973386,1
Coilia dussumieri,24.56,2.67,0.11,1,0.9381443298969072,0.23574144486692028,1
Coilia dussumieri,24.66,2.91,0.12,1,0.9432989690721649,0.3269961977186314,1
Coilia dussumieri,24.36,2.85,0.12,1,0.9278350515463918,0.30418250950570347,1
Coilia dussumieri,24.36,2.88,0.12,1,0.9278350515463918,0.31558935361216733,1
Coilia dussumieri,24.41,2.62,0.11,1,0.9304123711340206,0.21673003802281376,1
Coilia dussumieri,24.97,2.63,0.11,1,0.9592783505154638,0.22053231939163498,1
Coilia dussumieri,23.3,2.46,0.11,1,0.8731958762886598,0.15589353612167312,1
Coilia dussumieri,25.28,3.02,0.12,1,0.975257731958763,0.36882129277566544,1
Coilia dussumieri,23.87,2.72,0.11,1,0.902577319587629,0.2547528517110268,1
Coilia dussumieri,23.65,2.74,0.12,1,0.8912371134020618,0.26235741444866945,1
Coilia dussumieri,25.64,2.83,0.11,1,0.9938144329896907,0.29657794676806104,1
Coilia dussumieri,24.98,2.52,0.1,1,0.9597938144329896,0.17870722433460084,1
Coilia dussumieri,22.69,2.76,0.12,1,0.8417525773195877,0.2699619771863119,1
Coilia dussumieri,23.51,2.88,0.12,1,0.884020618556701,0.31558935361216733,1
Coilia dussumieri,24.1,2.71,0.11,1,0.9144329896907217,0.25095057034220536,1
Coilia dussumieri,23.51,2.3,0.1,1,0.884020618556701,0.09505703422053235,1
Coilia dussumieri,23.46,2.64,0.11,1,0.8814432989690721,0.22433460076045642,1
Coilia dussumieri,24.11,2.94,0.12,1,0.9149484536082473,0.33840304182509506,1
Coilia dussumieri,25.47,2.94,0.12,1,0.9850515463917524,0.33840304182509506,1
Coilia dussumieri,25.44,2.48,0.1,1,0.9835051546391753,0.16349809885931565,1
Coilia dussumieri,24.46,2.83,0.12,1,0.9329896907216495,0.29657794676806104,1
Coilia dussumieri,23.78,2.71,0.11,1,0.897938144329897,0.25095057034220536,1
Coilia dussumieri,24.5,2.67,0.11,1,0.9350515463917526,0.23574144486692028,1
Coilia dussumieri,23.74,2.75,0.12,1,0.8958762886597937,0.26615969581749066,1
Coilia dussumieri,24.62,3.15,0.13,1,0.9412371134020618,0.41825095057034234,1
Coilia dussumieri,23.05,2.86,0.12,1,0.8603092783505155,0.3079847908745247,1
Coilia dussumieri,24.21,2.95,0.12,1,0.9201030927835052,0.3422053231939165,1
Coilia dussumieri,24.2,2.57,0.11,1,0.9195876288659792,0.19771863117870725,1
Coilia dussumieri,24.97,2.53,0.1,1,0.9592783505154638,0.18250950570342206,1
Coilia dussumieri,23.83,3.03,0.13,1,0.9005154639175257,0.37262357414448666,1
Coilia dussumieri,25.1,2.86,0.11,1,0.9659793814432991,0.3079847908745247,1
Coilia dussumieri,24.56,2.49,0.1,1,0.9381443298969072,0.1673003802281371,1
Coilia dussumieri,24.0,3.07,0.13,1,0.909278350515464,0.38783269961977196,1
Coilia dussumieri,25.32,2.92,0.12,1,0.9773195876288661,0.33079847908745263,1
Coilia dussumieri,25.48,2.52,0.1,1,0.9855670103092784,0.17870722433460084,1
